Collection,Company,Product,Variant,Translations,Unit Cost,Updated At,Inventory Quantity
Candy & Chocolate,Hot Kid,Hot Kid · Pineapple Flavor QQ Candy (70g),No Variant,旺仔 · 菠萝味QQ糖(70g),N/A,2023-11-07T06:51:48Z,0
Candy & Chocolate,Hot Kid,Hot Kid · Lychee Flavor QQ Candy (70g),No Variant,旺仔 · 荔枝味QQ糖 (70g),N/A,2023-11-07T06:51:48Z,0
Candy & Chocolate,SHi Ji Mu Chang,SHi Ji Mu Chang · Milk Grape Beans (250g),No Variant,世纪牧场 · 牛奶提子豆 (250g),3.0 CAD,2023-12-10T03:48:28Z,0
Candy & Chocolate,U100,U100 · Preserved Fig Fruit (35g),No Variant,U100 · 无花果条 (35g),2.0 CAD,2023-12-19T00:24:29Z,0
Candy & Chocolate,U100,U100 · Preserved Plum (45g),No Variant,U100 · 大话梅 (45g),2.0 CAD,2023-12-19T00:05:37Z,0
Candy & Chocolate,Unknown,Milk Blueberry Beans (250g),No Variant,世纪牧场 · 牛奶蓝莓豆 (250g),3.0 CAD,2023-12-10T03:53:02Z,0
Candy & Chocolate,XNBB,XNBB · Yellow Peach Yogurt Flavor Fruit Cheese (248g),No Variant,小妞比比 · 耗牛果粒乳酪黄桃酸奶味 (248g),3.8 CAD,2024-01-19T06:26:35Z,0
Candy & Chocolate,YiLi,YiLi · Original Flavor Milk Flakes (160g),No Variant,伊利 · 全脂型牛奶片经典原味 (160g),5.0 CAD,2024-02-01T04:10:18Z,0
Chicken,Unknown,Frozen Premium Boneless Chicken Breast,About 270g/Pack,"冷冻特级无骨去皮鸡胸肉, 约 270g/份",N/A,2024-01-27T14:31:55Z,0
Chicken,Unknown,Frozen Premium Boneless Chicken Breast,About 310g/Pack,"冷冻特级无骨去皮鸡胸肉, 约 310g/份",N/A,2024-01-27T14:31:55Z,0
Chicken,Unknown,Frozen Premium Boneless Chicken Breast,About 620g/Pack,"冷冻特级无骨去皮鸡胸肉, 约 620g/份",N/A,2024-01-27T14:31:55Z,2
Chicken,Unknown,Frozen Premium Chicken Wings (About 1LB/Pack),No Variant,冷冻精选鸡翅 (约1LB//份),N/A,2024-02-16T21:53:30Z,0
Chips,BGSW,BGSW · Salt Flavor Potato Chips (110g),No Variant,本高沙屋 · 椒盐味原切薯片 (110g),3.0 CAD,2024-02-06T02:06:21Z,5
Chips,BGSW,BGSW · BBQ Flavor Potato Chips (110g),No Variant,本高沙屋 · 烧烤味原切薯片 (110g),3.0 CAD,2024-02-06T02:03:48Z,0
Chips,BGSW,BGSW · Sugar Chicken Wing Flavor Potato Chips (110g),No Variant,本高沙屋 · 蜜糖烤翅味原切薯片 (110g),3.0 CAD,2024-02-06T02:02:25Z,0
Chips,Calbee,Calbee · Hokkaido Potato Chips (10*18g),No Variant,卡乐比 · 薯条三兄弟 (10*18g),N/A,2023-12-27T20:30:43Z,0
Chips,CuiShengSheng,CuiShengSheng · Potato Sticks Series (100g),Original,"脆升升 · 香脆薯条系列 (100g), 原味",N/A,2023-12-27T20:48:51Z,0
Chips,CuiShengSheng,CuiShengSheng · Potato Sticks Series (100g),Spicy,"脆升升 · 香脆薯条系列 (100g), 香辣味",N/A,2023-12-27T20:48:51Z,0
Chips,CuiShengSheng,CuiShengSheng · Potato Sticks Series (100g),Numb & Spicy,"脆升升 · 香脆薯条系列 (100g), 麻辣味",N/A,2023-12-27T20:48:51Z,0
Chips,Haitai,Haitai · Honey Butter Chip (60g),No Variant,海太 · 蜂蜜薯片 (60g),N/A,2023-11-07T06:50:54Z,0
Chips,Hong Tu,Hong Tu · Honey Glazed Chicken Wing Flavor Thin Sliced Chinese Yam (90g),No Variant,宏途 · 蜜汁烤翅味山药薄片 (90g),1.8 CAD,2023-12-10T04:06:30Z,0
Chips,Hong Tu,Hong Tu · Sauce Flavor Thin Sliced Chinese Yam (90g),No Variant,宏图 · 酱香味味山药薄片 (90g),1.8 CAD,2023-12-10T04:03:14Z,0
Chips,Hong Tu,Hong Tu · Tomato Flavored Thin Sliced Chinese Yam (90g),No Variant,宏途 · 番茄味山药薄片 (90g),1.8 CAD,2023-12-10T04:03:56Z,0
Chips,Lay's,Lay's · Chinese Luna Year Value Pack (365g),No Variant,乐事 · 龙年分享大礼包10包分享装 (365g),8.0 CAD,2024-02-07T10:03:16Z,0
Chips,Lay's,Lay's · Braised Food Series (70g),Spicy Duck Tongue,"乐事 · 卤味薯片系列 (70g), 热辣鸭舌",1.35 CAD,2023-11-08T23:48:58Z,0
Chips,Lay's,Lay's · Braised Food Series (70g),Five Spices Beef,"乐事 · 卤味薯片系列 (70g), 五香牛肉",1.35 CAD,2023-11-08T23:48:50Z,0
Chips,Lay's,Lay's · Braised Food Series (70g),Hot & Sour Lemon Chicken Feet,"乐事 · 卤味薯片系列 (70g), 酸辣柠檬凤爪",1.35 CAD,2023-11-08T23:48:54Z,0
Chips,Lay’s,Lay’s ·  Seaweed Flavor Potato Chips (70g),No Variant,乐事 · 薯片岩烧海苔味 (70g),1.3 CAD,2024-02-23T04:32:25Z,2
Chips,Lay’s,Lay’s · Tomato Flavor Big Wave Potato Chips (70g),No Variant,乐事 · 大波浪薯片真浓番茄味 (70g),1.3 CAD,2024-02-23T04:28:48Z,0
Chips,Lay’s,Lay’s · Grilled Pork Flavor Big Wave Potato Chips (70g),No Variant,乐事 · 炭烤五花肉味大波浪薯片 (70g),1.35 CAD,2023-11-02T00:07:26Z,5
Chips,Lay’s,Lay’s · Texas BBQ Flavor Potato Chips (70g),No Variant,乐事 · 德克萨斯烧烤味 (70g),1.35 CAD,2023-11-08T23:51:03Z,0
Chips,Lay’s,Lay’s ·  Numb&Spicy Hot Pot Potato Chips (70g),No Variant,乐事 · 飘香麻辣锅味 (70g),1.5 CAD,2023-11-15T21:24:32Z,0
Chips,Lay’s,Lay’s ·  Roasted Cumin Lamb Skewer Potato Chips (70g),No Variant,乐事 · 孜然烤羊肉串味 (70g),1.5 CAD,2023-11-15T21:23:37Z,0
Chips,Lay’s,Lay’s · Garlic Oyster Potato Chips (70g),No Variant,乐事 · 蒜蓉烤生蚝味薯片(70g),1.5 CAD,2023-11-14T22:28:27Z,0
Chips,Lay’s,Lay’s · Crispy Grilled Fish Potato Chips (70g),No Variant,乐事 · 香酥烤鱼味薯片 (70g),1.5 CAD,2023-11-14T22:27:18Z,0
Chips,Lay’s,Lay’s · Fried Crab Flavor Potato Chips (70g),No Variant,乐事 · 黄金炒蟹味薯片(70g),1.35 CAD,2023-11-07T06:50:44Z,0
Chips,Lay’s,Lay’s · American Classic Flavor Big Wave Potato Chips (70g),No Variant,乐事 · 经典味大波浪薯片 (70g),1.35 CAD,2023-11-02T00:12:59Z,0
Chips,Lay’s,Lay’s · Mexican Chicken Tomato Flavor Potato Chips (70g),No Variant,乐事 · 墨西哥鸡汁番茄味薯片 (70g),N/A,2023-11-07T06:50:41Z,0
Chips,Lay’s,Lay’s · Spicy Crayfish Flavor Potato Chips (70g),No Variant,乐事 · 香辣小龙虾味薯片 (70g),N/A,2023-11-07T06:50:42Z,0
Chips,Lay’s,Lay’s · BBQ Flavor Potato Chips (70g),No Variant,乐事 · 德克萨斯烤肉味 (70g),N/A,2023-11-07T06:50:42Z,0
Chips,Lay’s,Lay’s ·  Tomato Hot Pot Potato Chips (70g),No Variant,乐事 · 鲜浓番茄元气锅味薯片 (70g),N/A,2023-11-07T06:50:43Z,0
Chips,Lay’s,Lay’s ·  Lime Flavor Potato Chips (70g),No Variant,乐事 · 青柠味薯片 (70g),N/A,2023-11-07T06:50:43Z,0
Chips,Lay’s,Lay’s · Roasted Chicken Wings Flavor Big Wave Potato Chips (70g),No Variant,乐事 · 香脆烤鸡翅味大波浪薯片 (70g),N/A,2023-11-07T06:50:45Z,0
Chips,Nongshim,Nongshim ·  Shrimp Cracker(75g),No Variant,农心 · 韩式辣味虾条 (75g),N/A,2023-11-07T06:51:12Z,0
Chips,Nongshim,Nongshim · Spicy Shrimp Cracker(75g),No Variant,农心 · 辣味虾条 (75g),N/A,2023-11-07T06:51:13Z,0
Chips,Nongshim,Nongshim · Sweet Potato Snack (55g),No Variant,农心 · 甜薯条 (55g),N/A,2023-11-07T06:51:30Z,0
Chips,Pin Wei Fang Yuan,Pin Wei Fang Yuan · Lime Sparkling Steamed Potato Chips (88g),No Variant,品味方圆 · 青柠气泡水蒸汽薯片 (88g),1.2 CAD,2023-12-10T03:12:52Z,2
Chips,Pringles,Pringles · Chili Lemon Crab Potato Chips(110g),No Variant,品客 · 柠檬酸辣帝王蟹味 (110g),N/A,2023-11-01T00:11:37Z,1
Chips,ShangHaoJia,ShangHaoJia · Onion Ring (40g),No Variant,上好佳 · 洋葱圈 (40g),1.5 CAD,2024-01-31T16:06:28Z,0
Chips,ShangHaoJia,ShangHaoJia · Salted Egg Yolk Potato Chips (60g),No Variant,上好佳 · 田园薯片咸蛋黄味 (60g),2.3 CAD,2024-01-31T16:04:48Z,0
Chips,ShangHaoJia,ShangHaoJia · Shrimp Flavor Chips (40g),No Variant,上好佳 · 鲜虾片 (40g),1.5 CAD,2024-01-31T16:15:15Z,0
Chips,ShangHaoJia,ShangHaoJia · Shrimp Chips (80g),No Variant,上好佳 · 鲜虾片 (80g),2.3 CAD,2024-01-06T06:01:34Z,0
Chips,ShangHaoJia,ShangHaoJia · BBQ Flavored Garden Potato Chips (50g),No Variant,上好佳 · 烤肉味田园薯片 (50g),1.35 CAD,2024-01-06T06:04:52Z,0
Chips,ShangHaoJia,ShangHaoJia · Tomato Flavor Chips (50g),No Variant,上好佳 · 田园薯片番茄口味 (50g),1.5 CAD,2024-01-31T15:36:27Z,0
Chips,ShangHaoJia,ShangHaoJia · BBQ Flavor Chips (50g),No Variant,上好佳 · 田园薯片烤肉味 (50g),1.5 CAD,2024-01-31T16:22:44Z,0
Chips,ShangHaoJia,ShangHaoJia · Tomato Flavored Potato Chips (80g),No Variant,上好佳 · 番茄口味薯片 (80g),2.3 CAD,2024-01-06T06:10:35Z,0
Chips,ShangHaoJia,ShangHaoJia · Onion Rings (80g),No Variant,上好佳 · 洋葱圈 (80g),2.3 CAD,2024-01-06T06:07:21Z,0
Chips,Xiao Dang Jia,Xiao Dang Jia · Crispy Noodle,Spacy Strip Flavor (30g),"小当家 · 干脆面 , 辣条味 (35g)",0.55 CAD,2023-12-30T01:54:00Z,3
Chips,Xiao Dang Jia,Xiao Dang Jia · Crispy Noodle,Spacy Strip Flavor (30g*5),"小当家 · 干脆面 , 辣条味 (35g*5)",0.55 CAD,2023-12-30T01:54:00Z,0
Chips,Xiao Dang Jia,Xiao Dang Jia · Crispy Noodle,Green Onion Flavor (35g*5),"小当家 · 干脆面 , 香葱味 (35g*5)",0.55 CAD,2023-12-30T01:54:00Z,5
Coffee & Milk Tea,3:15pm,3:15pm · Milk Tea Series (3*70ml),Brown Suger,"三点一刻 · 奶茶系列 (3*70ml), 黑糖珍珠",6.5 CAD,2023-11-14T19:57:35Z,4
Coffee & Milk Tea,3:15pm,3:15pm · Milk Tea Series (3*70ml),Roasted,"三点一刻 · 奶茶系列 (3*70ml), 烤奶茶",6.5 CAD,2023-11-14T19:58:10Z,1
Coffee & Milk Tea,3:15pm,3:15pm · Milk Tea Series (3*70ml),Taro,"三点一刻 · 奶茶系列 (3*70ml), 香芋",6.5 CAD,2023-11-14T19:58:21Z,4
Coffee & Milk Tea,Assam,Assam · Original Milk Tea (500ml),No Variant,阿萨姆奶茶 · 原味（500ml）,N/A,2023-12-27T20:15:20Z,0
Coffee & Milk Tea,Assam,Assam · Peach Guanyin Milk Tea (450ml),No Variant,阿萨姆奶茶 · 白桃观音（450ml）,N/A,2023-12-27T20:15:35Z,0
Coffee & Milk Tea,Assam,Assam · Original Milk Tea (1.5L),One Bottle,阿萨姆奶茶 · 原味（1.5L）,3.5 CAD,2023-12-27T20:11:40Z,0
Coffee & Milk Tea,Assam,Assam · Original Milk Tea (1.5L),Two Bottles,阿萨姆奶茶 · 原味（1.5L）,N/A,2023-12-27T20:11:40Z,0
Coffee & Milk Tea,Assam,Assam · Original Milk Tea (1.5L),One Case (6 Bottles),阿萨姆奶茶 · 原味（1.5L）,N/A,2023-12-27T20:12:06Z,0
Coffee & Milk Tea,Assam,Assam · Green Grape Jasmine Milk Tea (450ml),No Variant,阿萨姆奶茶 · 青提茉莉（500ml）,N/A,2023-12-27T20:10:47Z,0
Coffee & Milk Tea,Assam,Assam · Sencha Milk Green Tea (450ml),No Variant,阿萨姆奶茶 · 煎茶奶绿（450ml）,N/A,2023-12-27T20:16:29Z,0
Coffee & Milk Tea,Fresh Yolo,Fresh Yolo · Raw Coconut Latte (3*200g),No Variant,菲诺 · 生椰小拿铁 (3*200g),3.5 CAD,2024-02-04T23:49:06Z,2
Coffee & Milk Tea,Kirin,Kirin · Afternoon Milk Tea (1.5L),No Variant,麒麟 · 午后の红茶（1.5L）,N/A,2023-11-03T00:20:54Z,0
Coffee & Milk Tea,Kirin,Kirin · Afternoon Milk Tea (500ml),No Variant,麒麟 · 午后の红茶（500ml）,N/A,2023-11-03T00:20:54Z,0
Coffee & Milk Tea,Madam Hong,Madam Hong · Brown Sugar Bubble Tea (6*315ml),No Variant,洪大妈 · 黑糖味珍珠奶茶(6*315ml),N/A,2023-11-03T00:21:40Z,1
Coffee & Milk Tea,Madam Hong,Madam Hong · Classic Bubble Tea (6*315ml),No Variant,洪大妈 · 原味珍珠奶茶(6*315ml),N/A,2023-11-03T00:21:40Z,0
Coffee & Milk Tea,Master Kong,Master Kong · Condensed Milk Tea (500ml),No Variant,康师傅 · 炼乳奶茶 (500ml),1.5 CAD,2023-12-27T19:39:23Z,0
Coffee & Milk Tea,Master Kong,Master Kong · Classic Milk Tea (500ml),No Variant,康师傅 · 经典奶茶 (500ml),1.5 CAD,2023-12-27T19:39:09Z,0
Coffee & Milk Tea,Meco,Meco · Milk Tea (300ml),No Variant,Meco · 牛乳茶 (300ml),2.2 CAD,2023-11-14T02:15:28Z,0
Coffee & Milk Tea,Tara Eji,Tara Eji · Saltiness Mongolian Milk Tea (20*20g),No Variant,"咖啡&牛奶, 塔拉额吉· 蒙古奶茶咸味 (20*20g)",N/A,2024-01-13T11:30:56Z,0
Coffee & Milk Tea,Tara Eji,Tara Eji · Sweetness Mongolian Milk Tea (20*20g),No Variant,"咖啡&奶茶, 塔拉额吉 · 蒙古奶茶甜味 (20*20g)",N/A,2024-01-13T11:28:10Z,0
Coffee & Milk Tea,Unif,Unif · Assam Rock Salt Cheese Flavored Milk Tea (450g),No Variant,统一  · 阿萨姆岩盐芝士味奶茶 (450g),N/A,2023-12-24T23:03:15Z,0
Cooking Oils & Flour,Arawana,Arawana · Sunflower Seed 0il (1.8L),No Variant,金龙鱼 · 葵花籽油 (1.8L),N/A,2023-12-27T20:08:50Z,0
Cooking Oils & Flour,FuLinMen,FuLinMen · Vege Oil (1.5L),No Variant,福临门 · 菜籽油 (1.5L),11.0 CAD,2023-12-19T00:48:49Z,0
Cooking Oils & Flour,Lucky Pearl,Lucky Pearl · Pea Starch (400g),No Variant,皇珠 · 豌豆淀粉 (400g),1.69 CAD,2024-03-15T05:44:35Z,2
Cooking Oils & Flour,Xin Liang,Xin Liang · Wheat Core Dumpling Flour (2.5KG),No Variant,新良 · 麦芯饺子面粉 (2.5KG),7.0 CAD,2024-01-26T14:24:23Z,4
Dumplings & Wontons,EB,EB · Tomato Flavor Frozen Shrimp Wonton (100g),No Variant,EB · 番茄味碗装鲜虾云吞 (100g),3.3 CAD,2023-12-16T04:41:15Z,1
Dumplings & Wontons,O'Tasty,O'Tasty · Jumbo Vegetable & Chicken Dumplings (567g),No Variant,全美 · 鸡肉锅贴 (567g),4.5 CAD,2024-02-08T04:47:03Z,5
Dumplings & Wontons,O'Tasty,O'Tasty · Jumbo Pork & Vegetable Dumpling (567g),No Variant,全美 · 猪肉锅贴 (567g),4.5 CAD,2024-02-08T04:44:58Z,0
Dumplings & Wontons,San Quan,San Quan · Shepherd's Purse And Fish Meat Dumplings (306g),No Variant,三全 · 鲜食荠菜鱼肉饺子 (306g),3.8 CAD,2024-02-02T06:00:45Z,1
Dumplings & Wontons,San Quan,San Quan · Vegetarian Dumplings Series (450g),Chinese Cabbage & Tofu / 2 Pack,"三全 · 素食水饺系列 (450g), 大白菜豆腐, 2包",2.5 CAD,2024-01-08T05:11:39Z,0
Dumplings & Wontons,San Quan,San Quan · Vegetarian Dumplings Series (450g),Chinese Cabbage & Tofu / 5 Pack,"三全 · 素食水饺系列 (450g), 大白菜豆腐, 5包",2.5 CAD,2024-01-08T05:11:39Z,0
Dumplings & Wontons,San Quan,San Quan · Vegetarian Dumplings Series (450g),Chinese Cabbage & Tofu / 10 Pack,"三全 · 素食水饺系列 (450g), 大白菜豆腐, 10包",2.5 CAD,2024-01-08T05:11:39Z,0
Dumplings & Wontons,San Quan,San Quan · Vegetarian Dumplings Series (450g),Mushroom & Bok Choy Miu / 1 Pack,"三全 · 素食水饺系列 (450g), 香菇青菜, 1包",2.5 CAD,2024-01-08T05:12:27Z,0
Dumplings & Wontons,San Quan,San Quan · Vegetarian Dumplings Series (450g),Mushroom & Bok Choy Miu / 2 Pack,"三全 · 素食水饺系列 (450g), 香菇青菜, 2包",2.5 CAD,2024-01-08T05:12:27Z,0
Dumplings & Wontons,San Quan,San Quan · Vegetarian Dumplings Series (450g),Mushroom & Bok Choy Miu / 5 Pack,"三全 · 素食水饺系列 (450g), 香菇青菜, 5包",2.5 CAD,2024-01-08T05:12:27Z,0
Dumplings & Wontons,San Quan,San Quan · Vegetarian Dumplings Series (450g),Mushroom & Bok Choy Miu / 10 Pack,"三全 · 素食水饺系列 (450g), 香菇青菜, 10包",2.5 CAD,2024-01-08T05:12:27Z,0
Dumplings & Wontons,San Quan,San Quan · Vegetarian Dumplings Series (450g),Leeks & Eggs / 1 Pack,"三全 · 素食水饺系列 (450g), 韭菜鸡蛋, 1包",2.5 CAD,2024-01-08T05:13:05Z,3
Dumplings & Wontons,San Quan,San Quan · Vegetarian Dumplings Series (450g),Leeks & Eggs / 2 Pack,"三全 · 素食水饺系列 (450g), 韭菜鸡蛋, 2包",2.5 CAD,2024-01-08T05:13:05Z,0
Dumplings & Wontons,San Quan,San Quan · Vegetarian Dumplings Series (450g),Leeks & Eggs / 5 Pack,"三全 · 素食水饺系列 (450g), 韭菜鸡蛋, 5包",2.5 CAD,2024-01-08T05:13:05Z,0
Dumplings & Wontons,San Quan,San Quan · Vegetarian Dumplings Series (450g),Leeks & Eggs / 10 Pack,"三全 · 素食水饺系列 (450g), 韭菜鸡蛋, 10包",2.5 CAD,2024-01-08T05:13:05Z,0
Dumplings & Wontons,Sun On,Sun On · Dumpling Wrappers (454g),No Variant,新安 · 饺子皮 (454g),N/A,2024-02-09T05:19:30Z,0
Dumplings & Wontons,Synear,Synear · Shrimp Supreme Dumpling Series (360g),"Pork, Shrimp & Pea Sprout","思念 · 金牌虾系列 (360g), 虾仁豆苗",5.8 CAD,2023-11-07T03:22:42Z,5
Dumplings & Wontons,Synear,Synear · Shrimp Supreme Dumpling Series (360g),"Pork, Shrimp & Shepherd",思念 · 金牌虾系列 (360g),5.8 CAD,2024-01-21T22:18:29Z,0
Dumplings & Wontons,Synear,Synear · Dumpling Series (454g),Pork & Mushroom,"思恋 · 灌汤水饺系列 (454g), 猪肉香菇",4.5 CAD,2023-11-07T03:22:36Z,0
Dumplings & Wontons,Synear,Synear · Soya Sheet & Chive Vegetarian Dumpling (500g),No Variant,思念 · 腐皮韭菜素水饺 (500g),N/A,2023-11-07T03:23:31Z,0
Dumplings & Wontons,Tian Tian Dim Sum,Tian Tian Dim Sum · Shan Dong Dumpling Series (800g),Pork & Celery,"天天点心 · 山东水饺系列 (800g) , 西芹肉饺",5.25 CAD,2023-11-07T03:22:33Z,5
Dumplings & Wontons,Tian Tian Dim Sum,Tian Tian Dim Sum · Shan Dong Dumpling Series (800g),Pork & Green Onion,"天天点心 · 山东水饺系列 (800g) , 鲜肉香葱饺",5.25 CAD,2023-11-07T03:22:33Z,4
Dumplings & Wontons,Tian Tian Dim Sum,Tian Tian Dim Sum · Shan Dong Dumpling Series (800g),Pork & Dill,"天天点心 · 山东水饺系列 (800g) , 茴香肉饺",5.25 CAD,2023-11-07T03:22:33Z,0
Dumplings & Wontons,Tian Tian Dim Sum,Tian Tian Dim Sum · Shan Dong Dumpling Series (800g),Pork & Watercress,"天天点心 · 山东水饺系列 (800g) , 西洋菜肉饺",5.25 CAD,2024-01-26T21:37:33Z,0
Dumplings & Wontons,Tian Tian Dim Sum,Tian Tian Dim Sum · Shan Dong Dumpling Series (800g),Pork & Cabbage,"天天点心 · 山东水饺系列 (800g) , 高丽菜肉饺",5.25 CAD,2024-01-26T21:37:33Z,0
Dumplings & Wontons,Tian Tian Dim Sum,Tian Tian Dim Sum · Shan Dong Dumpling Series (800g),Pork & Pickled Cabbage,"天天点心 · 山东水饺系列 (800g) , 酸白菜肉饺",5.25 CAD,2023-11-07T03:22:33Z,0
Dumplings & Wontons,Tian Tian Dim Sum,Tian Tian Dim Sum · Shan Dong Dumpling Series (800g),Chicken & Chinese Cabbage,"天天点心 · 山东水饺系列 (800g) , 白菜鸡肉",5.25 CAD,2023-11-07T03:22:33Z,0
Dumplings & Wontons,Tian Tian Dim Sum,Tian Tian Dim Sum · Shan Dong Dumpling Series (800g),"Leek, Egg & Vermicelli","天天点心 · 山东水饺系列 (800g) , 韭菜翡翠鸡蛋",5.25 CAD,2023-11-07T03:22:33Z,4
Dumplings & Wontons,Wan Chai Ferry,Wan Chai Ferry · Water Chestnut & Shepherd's Purse Vegetarian Wontons (600g),No Variant,湾仔码头 · 荠菜马蹄素云吞 (600g),8.0 CAD,2024-02-07T10:00:01Z,4
Dumplings & Wontons,Wan Chai Ferry,Wan Chai Ferry · Frozen Shrimp Dumpings (168g),No Variant,湾仔码头 · 水晶虾饺皇 (168g),5.5 CAD,2023-12-29T00:04:16Z,0
Eggs & Dairy,Hot Kid,Hot Kid · Milk Gift Box (245ml*12),No Variant,旺仔 · 牛奶礼盒装 (245ml*12),17.5 CAD,2024-01-06T05:30:23Z,0
Eggs & Dairy,Neilson,Neilson · Partly Skimmed Milk 2% (4L),No Variant,Neilson · 部分脱脂牛奶 2% (4L),N/A,2023-11-07T03:23:02Z,0
Eggs & Dairy,Neilson,Neilson · Homogenized Milk 3.25% (4L),No Variant,Neilson · 均质牛奶 3.25% (4L),N/A,2023-11-07T03:23:03Z,0
Eggs & Dairy,Nutri,Nutri · Eggs Series (12pcs),Brown,"Nutir · 鸡蛋系列 (12pcs), 棕色鸡蛋",N/A,2023-11-07T03:22:59Z,0
Eggs & Dairy,Nutri,Nutri · Eggs Series (12pcs),White,"Nutir · 鸡蛋系列 (12pcs), 白色鸡蛋",N/A,2023-11-07T03:22:59Z,0
Eggs & Dairy,Nutri,Nutri · Eggs Series (12pcs),White Free Run Hen,"Nutir · 鸡蛋系列 (12pcs), 白色走地鸡鸡蛋",N/A,2023-11-07T03:22:59Z,0
Eggs & Dairy,Nutri,Nutri · Eggs Series (12pcs),White Omega 3 Free Run Hen,"Nutir · 鸡蛋系列 (12pcs), 白色欧米伽3走地鸡鸡蛋",N/A,2023-11-07T03:22:59Z,0
Eggs & Dairy,Nutri,Nutri · Eggs Series (18pcs),Brown,"Nutir · 鸡蛋系列 (18pcs), 棕色鸡蛋",N/A,2023-11-07T03:22:58Z,0
Eggs & Dairy,Nutri,Nutri · Eggs Series (18pcs),White,"Nutir · 鸡蛋系列 (18pcs), 白色鸡蛋",N/A,2023-11-07T03:22:58Z,0
Eggs & Dairy,Nutri,Nutri · Eggs Series (18pcs),Brown Organic,"Nutir · 鸡蛋系列 (18pcs), 棕色有机鸡蛋",N/A,2023-11-07T03:22:58Z,0
Frozen Meat & Seafood,Bangkok,Bangkok · Beef Tendon Ball (454g),No Variant,曼谷 · 牛筋丸 (454g),N/A,2023-12-27T20:22:21Z,0
Frozen Meat & Seafood,Bangkok,Bangkok · Beef Ball (454g),No Variant,曼谷 · 牛肉丸 (454g),N/A,2023-12-27T20:22:09Z,0
Frozen Meat & Seafood,Crown,Crown · Imitation Crab Flake (908g),No Variant,皇冠 · 蟹肉片 (908g),N/A,2024-02-08T04:49:25Z,0
Frozen Meat & Seafood,EB,EB · Frozen Fish & Yuba (300g),No Variant,EB · 金包鱼 (300g),3.0 CAD,2023-12-16T04:39:33Z,0
Frozen Meat & Seafood,GuoHua,GuoHua · Simulated Lobster Ball (300g),No Variant,国华 · 龙虾丸 (300g),4.5 CAD,2023-11-07T03:23:50Z,0
Frozen Meat & Seafood,GuoHua,GuoHua · Cuttlefish Ball (292g),No Variant,国华 · 花枝丸 (292g),4.0 CAD,2023-11-07T03:23:51Z,0
Frozen Meat & Seafood,HHF,HHF · Frozen Cooked Crayfish Tail (735g),No Variant,洪湖渔家 · 单冻小龙虾尾 (735g),13.0 CAD,2024-02-09T05:34:28Z,5
Frozen Meat & Seafood,LongBa,LongBa · Frozen Crayfish Series(750g),Spicy,"龙霸 · 小龙虾系列, 麻辣味",7.5 CAD,2023-11-07T03:23:39Z,0
Frozen Meat & Seafood,LongBa,LongBa · Frozen Crayfish Series(750g),Minced Garlic,"龙霸 · 小龙虾系列, 蒜蓉",7.5 CAD,2023-11-07T03:23:39Z,0
Frozen Meat & Seafood,LongBa,LongBa · Frozen Crayfish Series(750g),Thirteen-Spices,"龙霸 · 小龙虾系列, 十三香",7.5 CAD,2023-11-07T03:23:39Z,0
Frozen Meat & Seafood,Nine & Nine,Nine & Nine · Tofu Pocket With Shrimps (150g),No Variant,玖嘉九 · 鲜虾福袋 (150g),2.8 CAD,2023-11-07T03:23:52Z,0
Frozen Meat & Seafood,Ri Wang,Ri Wang · Black Pepper Mini Sausage (255g),No Variant,日旺 · 日式黑椒亲亲肠 (255g),N/A,2024-01-27T00:13:13Z,0
Frozen Meat & Seafood,SiWin,SiWin · Northern Style Dry Sausage (300g),No Variant,喜旺 · 北方腊肠 (300g),7.5 CAD,2023-12-18T23:34:09Z,0
Frozen Meat & Seafood,SiWin,SiWin · Dry Sausage (300g),No Variant,喜旺 · 南洋腊肠 (300g),N/A,2023-11-01T00:33:56Z,0
Frozen Meat & Seafood,THAI Gold,THAI Gold · Peeled & Deveined Shrimp (380g),No Variant,虾中之皇 · 剥皮虾仁 (380g),N/A,2024-02-09T05:25:53Z,5
Frozen Meat & Seafood,THAI Gold,THAI Gold · Headless Frozen Shrimp (380g),No Variant,虾中之皇 · 无头速冻虾 (380g),N/A,2024-02-09T05:23:15Z,4
Frozen Meat & Seafood,Unknown,Frozen Chicken Dark Meat (3LB),No Variant,冷冻鸡肉黑肉 (3LB),N/A,2024-01-07T00:39:57Z,5
Frozen Meat & Seafood,Unknown,Frozen Chicken White Meat (3LB),No Variant,冷冻鸡肉白肉 (3LB),N/A,2024-01-07T00:35:41Z,5
Frozen Meat & Seafood,Unknown,Frozen Newyork Steak,No Variant,冷冻纽约牛排,N/A,2024-01-06T23:52:47Z,5
Frozen Meat & Seafood,Yamada,Yamada · Poisson Assorted Fish Balls (500g),No Variant,日升 · 火锅鱼丸 (500g),N/A,2023-11-07T03:23:48Z,0
Grape & Berry,Unknown,Australian Sugar Plum (1LB/Pack),No Variant,【精选团购】澳洲空运西梅 34mm 1LB/Pack,7.0 CAD,2024-02-03T08:21:41Z,0
